sentence_id,word,label
4153,DVM,I-NAME
4154,My,O
4154,SSN,O
4154,is,O
4154,081-89-8137,B-SSN
4154,and,O
4154,I,O
4154,need,O
4154,help,O
4154,with,O
4154,my,O
4154,account,O
4155,Social,O
4155,security,O
4155,number,O
4155,801-10-4708,B-SSN
4155,on,O
4155,the,O
4155,form,O
4155,is,O
4155,wrong,O
4156,Billing,O
4156,email,O
4156,is,O
4156,joshua44@example.com,B-EMAIL
4156,and,O
4156,phone,O
4156,is,O
4156,+1-216-551-4620,B-PHONE
4157,My,O
4157,email,O
4157,john72@example.org,B-EMAIL
4157,and,O
4157,phone,O
4157,+1-761-990-3777,B-PHONE
4157,are,O
4157,linked,O
4157,to,O
4157,card,O
4157,5672-3979-8811-8821,B-CREDIT_CARD
4158,Name,O
4158,Jeffrey,B-NAME
4158,Mcdonald,I-NAME
4158,email,O
4158,pmendoza@example.org,B-EMAIL
4158,phone,O
4158,+1-216-629-6682,B-PHONE
4158,card,O
4158,4854-4606-8895-8993,B-CREDIT_CARD
4159,Contact,O
4159,support,O
4159,using,O
4159,phone,O
4159,416-316-6417,B-PHONE
4159,or,O
4159,email,O
4159,gwilliams@example.net,B-EMAIL
4160,Key,O
4160,pk_live_94F90072B4004B3495A2,B-API_KEY
4160,expired,O
4160,please,O
4160,issue,O
4160,a,O
4160,new,O
4160,one,O
4161,Debug:,O
4161,db.connect,O
4161,host=localhost,O
4161,password=Aczj26%RJ,B-PASSWORD
4162,You,O
4162,can,O
4162,reach,O
4162,me,O
4162,at,O
4162,+1-601-500-8585,B-PHONE
4162,or,O
4162,email,O
4162,susanthomas@example.org,B-EMAIL
4163,Hi,O
4163,there,O
4163,I,O
4163,am,O
4163,Tina,B-NAME
4163,Flores,I-NAME
4164,You,O
4164,can,O
4164,reach,O
4164,me,O
4164,at,O
4164,617-186-7096,B-PHONE
4164,or,O
4164,email,O
4164,xjohns@example.net,B-EMAIL
4165,Name,O
4165,Latasha,B-NAME
4165,Barnett,I-NAME
4165,email,O
4165,stephanieschneider@example.net,B-EMAIL
4165,phone,O
4165,+1-958-161-8932,B-PHONE
4165,card,O
4165,4018-1878-5037-4361,B-CREDIT_CARD
4166,User,O
4166,Ruth,B-NAME
4166,Lloyd,I-NAME
4166,from,O
4166,150.244.147.212,B-IP_ADDRESS
4166,needs,O
4166,access,O
4167,Please,O
4167,contact,O
4167,Crystal,B-NAME
4167,Newton,I-NAME
4167,at,O
4167,vrichardson@example.net,B-EMAIL
4167,for,O
4167,further,O
4167,details,O
4168,Contact,O
4168,Lorraine,B-NAME
4168,Phillips,I-NAME
4168,at,O
4168,smithbrittany@example.com,B-EMAIL
4168,her,O
4168,phone,O
4168,is,O
4168,+91-4228514136,B-PHONE
4169,Deploy,O
4169,to,O
4169,180.187.158.156,B-IP_ADDRESS
4169,using,O
4169,token,O
4169,pk_live_2C4E29E350F048889988,B-API_KEY
4170,Debug:,O
4170,db.connect,O
4170,host=localhost,O
4170,password=Wuhx90^BG,B-PASSWORD
4171,Name,O
4171,Nicholas,B-NAME
4171,Pennington,I-NAME
4171,email,O
4171,alexpatterson@example.net,B-EMAIL
4171,phone,O
4171,+91-8799333091,B-PHONE
4171,card,O
4171,5818-1433-5862-8358,B-CREDIT_CARD
4172,IP,O
4172,17.165.177.77,B-IP_ADDRESS
4172,attempted,O
4172,login,O
4172,for,O
4172,joshuabarnes@example.com,B-EMAIL
4173,My,O
4173,number,O
4173,is,O
4173,(927),B-PHONE
4173,029-0754,I-PHONE
4173,and,O
4173,I,O
4173,forgot,O
4173,my,O
4173,card,O
4173,3811-759661-44665,B-CREDIT_CARD
4174,Login,O
4174,with,O
4174,password,O
4174,Hqrl70#DH,B-PASSWORD
4174,for,O
4174,admin,O
4174,access,O
4175,My,O
4175,SSN,O
4175,is,O
4175,957-10-7061,B-SSN
4175,and,O
4175,I,O
4175,need,O
4175,help,O
4175,with,O
4175,my,O
4175,account,O
4176,Hi,O
4176,there,O
4176,I,O
4176,am,O
4176,Sean,B-NAME
4176,Mcmillan,I-NAME
4177,IP,O
4177,107.108.211.192,B-IP_ADDRESS
4177,attempted,O
4177,login,O
4177,for,O
4177,patricia96@example.org,B-EMAIL
4178,Help,O
4178,me,O
4178,write,O
4178,a,O
4178,function,O
4178,to,O
4178,sort,O
4178,a,O
4178,list,O
4179,Call,O
4179,Gregory,B-NAME
4179,Cook,I-NAME
4179,at,O
4179,+91-6369008973,B-PHONE
4179,his,O
4179,card,O
4179,is,O
4179,4036-5907-7467-4334,B-CREDIT_CARD
4180,User,O
4180,Jeanne,B-NAME
4180,Martinez,I-NAME
4180,from,O
4180,135.212.141.160,B-IP_ADDRESS
4180,needs,O
4180,access,O
4181,Forgot,O
4181,password,O
4181,Vvhu26#JY,B-PASSWORD
4181,please,O
4181,help,O
4181,me,O
4182,Hi,O
4182,my,O
4182,name,O
4182,is,O
4182,Christopher,B-NAME
4182,Gillespie,I-NAME
4182,and,O
4182,my,O
4182,email,O
4182,is,O
4182,wallacesummer@example.net,B-EMAIL
4183,My,O
4183,credit,O
4183,card,O
4183,number,O
4183,is,O
4183,3497-741818-27151,B-CREDIT_CARD
4183,expires,O
4183,next,O
4183,year,O
4184,Please,O
4184,contact,O
4184,Nicole,B-NAME
4184,Lawrence,I-NAME
4184,at,O
4184,jodycastro@example.org,B-EMAIL
4184,for,O
4184,further,O
4184,details,O
4185,Use,O
4185,the,O
4185,token,O
4185,rk_live_5D14236257AD4AAFBFDF,B-API_KEY
4185,to,O
4185,authenticate,O
4185,the,O
4185,request,O
4186,I,O
4186,got,O
4186,an,O
4186,email,O
4186,from,O
4186,operry@example.com,B-EMAIL
4186,claiming,O
4186,to,O
4186,be,O
4186,Kyle,B-NAME
4186,Reynolds,I-NAME
4187,Forgot,O
4187,password,O
4187,Xcug65#IZ,B-PASSWORD
4187,please,O
4187,help,O
4187,me,O
4188,I,O
4188,paid,O
4188,using,O
4188,card,O
4188,4868-3547-3745-7147,B-CREDIT_CARD
4188,but,O
4188,it,O
4188,got,O
4188,declined,O
4189,Employee,O
4189,Jodi,B-NAME
4189,Beck,I-NAME
4189,SSN,O
4189,041-45-8861,B-SSN
4189,needs,O
4189,benefits,O
4189,update,O
4190,Explain,O
4190,the,O
4190,concept,O
4190,of,O
4190,backpropagation,O
4191,AWS,O
4191,key,O
4191,xoxb-B9A7EB8791EF4A7B9D22,B-API_KEY
4191,is,O
4191,leaking,O
4191,in,O
4191,the,O
4191,logs,O
4192,How,O
4192,do,O
4192,neural,O
4192,networks,O
4192,learn,O
4192,representations,O
4193,Deploy,O
4193,to,O
4193,116.81.255.249,B-IP_ADDRESS
4193,using,O
4193,token,O
4193,pk_live_1F049592FEB3474B8B97,B-API_KEY
4194,My,O
4194,number,O
4194,is,O
4194,(775),B-PHONE
4194,548-4004,I-PHONE
4194,and,O
4194,I,O
4194,forgot,O
4194,my,O
4194,card,O
4194,5789-2079-8338-1013,B-CREDIT_CARD
4195,Server,O
4195,password,O
4195,is,O
4195,Squa64*SM,B-PASSWORD
4195,for,O
4195,IP,O
4195,181.178.134.68,B-IP_ADDRESS
4196,IP,O
4196,109.67.86.36,B-IP_ADDRESS
4196,attempted,O
4196,login,O
4196,for,O
4196,diazdeborah@example.com,B-EMAIL
4197,The,O
4197,key,O
4197,AKIA3E07FE73FA0846A2A27B,B-API_KEY
4197,was,O
4197,issued,O
4197,to,O
4197,Sharon,B-NAME
4197,Gallegos,I-NAME
4198,Login,O
4198,with,O
4198,password,O
4198,Sgja64!WX,B-PASSWORD
4198,for,O
4198,admin,O
4198,access,O
4199,Reset,O
4199,my,O
4199,password,O
4199,Kvqe73$SL,B-PASSWORD
4199,account,O
4199,johnsonamanda@example.net,B-EMAIL
4200,Name,O
4200,Courtney,B-NAME
4200,Yates,I-NAME
4200,email,O
4200,dorothyglenn@example.org,B-EMAIL
4200,phone,O
4200,+1-965-738-5375,B-PHONE
4200,card,O
4200,5780-0684-0964-2938,B-CREDIT_CARD
4201,My,O
4201,email,O
4201,is,O
4201,erin91@example.org,B-EMAIL
4201,and,O
4201,my,O
4201,API,O
4201,key,O
4201,is,O
4201,pk_live_112CA7FF858E49899BCF,B-API_KEY
4202,Call,O
4202,James,B-NAME
4202,Garcia,I-NAME
4202,at,O
4202,855-704-1936,B-PHONE
4202,his,O
4202,card,O
4202,is,O
4202,4285-8142-7350-2214,B-CREDIT_CARD
4203,Reset,O
4203,my,O
4203,password,O
4203,Kdmy71^IF,B-PASSWORD
4203,account,O
4203,brussell@example.net,B-EMAIL
4204,The,O
4204,server,O
4204,at,O
4204,70.144.0.62,B-IP_ADDRESS
4204,is,O
4204,down,O
4204,please,O
4204,check,O
4205,Contact,O
4205,support,O
4205,using,O
4205,phone,O
4205,+91-6529397252,B-PHONE
4205,or,O
4205,email,O
4205,pauldana@example.com,B-EMAIL
4206,Deploy,O
4206,to,O
4206,61.183.98.35,B-IP_ADDRESS
4206,using,O
4206,token,O
4206,sk-F1AD3F56A2294F6BAEB8,B-API_KEY
4207,Use,O
4207,the,O
4207,token,O
4207,rk_live_6423CBD11FC7475D9F10,B-API_KEY
4207,to,O
4207,authenticate,O
4207,the,O
4207,request,O
4208,What,O
4208,is,O
4208,the,O
4208,weather,O
4208,today,O
4209,Card,O
4209,number,O
4209,5972-5332-4970-7306,B-CREDIT_CARD
4209,was,O
4209,used,O
4209,by,O
4209,Donna,B-NAME
4209,Adams,I-NAME
4210,User,O
4210,Paul,B-NAME
4210,Patterson,I-NAME
4210,has,O
4210,SSN,O
4210,684-50-1562,B-SSN
4210,and,O
4210,lives,O
4210,at,O
4210,unknown,O
4210,address,O
4211,Card,O
4211,number,O
4211,4258-4819-0604-5982,B-CREDIT_CARD
4211,was,O
4211,used,O
4211,by,O
4211,Daniel,B-NAME
4211,Carr,I-NAME
4212,Card,O
4212,number,O
4212,3659-519743-95044,B-CREDIT_CARD
4212,was,O
4212,used,O
4212,by,O
4212,Whitney,B-NAME
4212,Fields,I-NAME
4213,I,O
4213,paid,O
4213,using,O
4213,card,O
4213,4492-0954-5549-1283,B-CREDIT_CARD
4213,but,O
4213,it,O
4213,got,O
4213,declined,O
4214,The,O
4214,token,O
4214,is,O
4214,rk_live_C92B06F4A8864011A79B,B-API_KEY
4214,use,O
4214,it,O
4214,before,O
4214,it,O
4214,expires,O
4215,Can,O
4215,you,O
4215,help,O
4215,me,O
4215,debug,O
4215,this,O
4215,Python,O
4215,code,O
4216,Forgot,O
4216,password,O
4216,Bkyt95@CI,B-PASSWORD
4216,please,O
4216,help,O
4216,me,O
4217,Billing,O
4217,email,O
4217,is,O
4217,emckinney@example.com,B-EMAIL
4217,and,O
4217,phone,O
4217,is,O
4217,+1-311-665-5636,B-PHONE
4218,Key,O
4218,sk-E8008080F8D243E8AF4E,B-API_KEY
4218,expired,O
4218,please,O
4218,issue,O
4218,a,O
4218,new,O
4218,one,O
4219,Credentials:,O
4219,email=randy40@example.com,B-EMAIL
4219,password=Qoxw78!VT,B-PASSWORD
4220,The,O
4220,token,O
4220,is,O
4220,xoxb-188AB256F38F4BF585D3,B-API_KEY
4220,use,O
4220,it,O
4220,before,O
4220,it,O
4220,expires,O
4221,Server,O
4221,password,O
4221,is,O
4221,Zksf70^QY,B-PASSWORD
4221,for,O
4221,IP,O
4221,193.226.213.170,B-IP_ADDRESS
4222,AWS,O
4222,key,O
4222,ghp_33484F3660B24AC287EB,B-API_KEY
4222,is,O
4222,leaking,O
4222,in,O
4222,the,O
4222,logs,O
4223,Explain,O
4223,the,O
4223,concept,O
4223,of,O
4223,backpropagation,O
4224,User,O
4224,Mrs.,B-NAME
4224,Tina,I-NAME
4224,Thomas,I-NAME
4224,DDS,I-NAME
4224,from,O
4224,188.66.80.42,B-IP_ADDRESS
4224,needs,O
4224,access,O
4225,User,O
4225,Isabella,B-NAME
4225,Wells,I-NAME
4225,from,O
4225,19.63.40.139,B-IP_ADDRESS
4225,needs,O
4225,access,O
4226,The,O
4226,database,O
4226,password,O
4226,is,O
4226,Qzhz14%BX,B-PASSWORD
4226,please,O
4226,update,O
4226,it,O
4227,What,O
4227,is,O
4227,the,O
4227,weather,O
4227,today,O
4228,How,O
4228,do,O
4228,neural,O
4228,networks,O
4228,learn,O
4228,representations,O
4229,Reset,O
4229,my,O
4229,password,O
4229,Arzw43!UD,B-PASSWORD
4229,account,O
4229,zcollins@example.org,B-EMAIL
4230,The,O
4230,host,O
4230,117.184.150.217,B-IP_ADDRESS
4230,is,O
4230,unreachable,O
4231,The,O
4231,token,O
4231,is,O
4231,pk_live_C447492F56DE477D8340,B-API_KEY
4231,use,O
4231,it,O
4231,before,O
4231,it,O
4231,expires,O
4232,The,O
4232,database,O
4232,password,O
4232,is,O
4232,Vgzh83!CH,B-PASSWORD
4232,please,O
4232,update,O
4232,it,O
4233,Forgot,O
4233,password,O
4233,Fdbk47!AD,B-PASSWORD
4233,please,O
4233,help,O
4233,me,O
4234,User,O
4234,Linda,B-NAME
4234,Gilbert,I-NAME
4234,from,O
4234,195.31.111.247,B-IP_ADDRESS
4234,needs,O
4234,access,O
4235,I,O
4235,got,O
4235,an,O
4235,email,O
4235,from,O
4235,ohickman@example.com,B-EMAIL
4235,claiming,O
4235,to,O
4235,be,O
4235,Jay,B-NAME
4235,Lowery,I-NAME
4236,I,O
4236,paid,O
4236,using,O
4236,card,O
4236,4851-5628-3794-7741,B-CREDIT_CARD
4236,but,O
4236,it,O
4236,got,O
4236,declined,O
4237,Server,O
4237,password,O
4237,is,O
4237,Orzg19%GT,B-PASSWORD
4237,for,O
4237,IP,O
4237,63.157.198.160,B-IP_ADDRESS
4238,Server,O
4238,55.189.151.71,B-IP_ADDRESS
4238,uses,O
4238,password,O
4238,Cztb26%ZB,B-PASSWORD
4238,for,O
4238,ssh,O
4239,API,O
4239,key,O
4239,ghp_74A2749FB49E4CDD8345,B-API_KEY
4239,and,O
4239,card,O
4239,4363-2428-6622-7192,B-CREDIT_CARD
4239,are,O
4239,compromised,O
4240,Can,O
4240,you,O
4240,help,O
4240,me,O
4240,debug,O
4240,this,O
4240,Python,O
4240,code,O
4241,The,O
4241,server,O
4241,at,O
4241,62.13.191.110,B-IP_ADDRESS
4241,is,O
4241,down,O
4241,please,O
4241,check,O
4242,My,O
4242,card,O
4242,4164-0226-1234-9457,B-CREDIT_CARD
4242,was,O
4242,charged,O
4242,incorrectly,O
4243,Contact,O
4243,support,O
4243,using,O
4243,phone,O
4243,(308),B-PHONE
4243,519-8386,I-PHONE
4243,or,O
4243,email,O
4243,allison38@example.net,B-EMAIL
4244,Forgot,O
4244,password,O
4244,Pwbq67^DZ,B-PASSWORD
4244,please,O
4244,help,O
4244,me,O
4245,Explain,O
4245,the,O
4245,concept,O
4245,of,O
4245,backpropagation,O
4246,Login,O
4246,with,O
4246,password,O
4246,Sxrg43$YE,B-PASSWORD
4246,for,O
4246,admin,O
4246,access,O
4247,I,O
4247,got,O
4247,an,O
4247,email,O
4247,from,O
4247,psullivan@example.net,B-EMAIL
4247,claiming,O
4247,to,O
4247,be,O
4247,Robert,B-NAME
4247,Sanders,I-NAME
4248,Login,O
4248,with,O
4248,password,O
4248,Ushw77!MK,B-PASSWORD
4248,for,O
4248,admin,O
4248,access,O
4249,Credentials:,O
4249,email=zdavis@example.org,B-EMAIL
4249,password=Sygy20#BG,B-PASSWORD
4250,My,O
4250,card,O
4250,4805-7498-7584-0249,B-CREDIT_CARD
4250,was,O
4250,charged,O
4250,incorrectly,O
4251,Help,O
4251,me,O
4251,write,O
4251,a,O
4251,function,O
4251,to,O
4251,sort,O
4251,a,O
4251,list,O
4252,I,O
4252,got,O
4252,an,O
4252,email,O
4252,from,O
4252,rjones@example.net,B-EMAIL
4252,claiming,O
4252,to,O
4252,be,O
4252,Michael,B-NAME
4252,Bowman,I-NAME
4253,Tell,O
4253,me,O
4253,about,O
4253,machine,O
4253,learning,O
4253,models,O
4254,AWS,O
4254,key,O
4254,xoxb-D570B09A616547ADBC6F,B-API_KEY
4254,is,O
4254,leaking,O
4254,in,O
4254,the,O
4254,logs,O
4255,Contact,O
4255,Edward,B-NAME
4255,Quinn,I-NAME
4255,at,O
4255,bcoleman@example.org,B-EMAIL
4255,her,O
4255,phone,O
4255,is,O
4255,+91-5034316292,B-PHONE
4256,What,O
4256,is,O
4256,the,O
4256,weather,O
4256,today,O
4257,The,O
4257,host,O
4257,103.73.115.221,B-IP_ADDRESS
4257,is,O
4257,unreachable,O
4258,The,O
4258,database,O
4258,password,O
4258,is,O
4258,Zlhp36^QM,B-PASSWORD
4258,please,O
4258,update,O
4258,it,O
4259,You,O
4259,can,O
4259,reach,O
4259,me,O
4259,at,O
4259,+1-972-870-2456,B-PHONE
4259,or,O
4259,email,O
4259,smithsusan@example.net,B-EMAIL
4260,Tell,O
4260,me,O
4260,about,O
4260,machine,O
4260,learning,O
4260,models,O
4261,What,O
4261,is,O
4261,the,O
4261,capital,O
4261,of,O
4261,France,O
4262,The,O
4262,server,O
4262,at,O
4262,59.234.11.28,B-IP_ADDRESS
4262,is,O
4262,down,O
4262,please,O
4262,check,O
4263,You,O
4263,can,O
4263,reach,O
4263,me,O
4263,at,O
4263,(161),B-PHONE
4263,563-3606,I-PHONE
4263,or,O
4263,email,O
4263,jenkinstiffany@example.org,B-EMAIL
4264,User,O
4264,Daniel,B-NAME
4264,Francis,I-NAME
4264,has,O
4264,SSN,O
4264,206-28-9580,B-SSN
4264,and,O
4264,lives,O
4264,at,O
4264,unknown,O
4264,address,O
4265,Debug:,O
4265,db.connect,O
4265,host=localhost,O
4265,password=Risj70%VG,B-PASSWORD
4266,The,O
4266,token,O
4266,is,O
4266,rk_live_8CD9C7F4589341ECA240,B-API_KEY
4266,use,O
4266,it,O
4266,before,O
4266,it,O
4266,expires,O
4267,Tell,O
4267,me,O
4267,about,O
4267,machine,O
4267,learning,O
4267,models,O
4268,My,O
4268,email,O
4268,is,O
4268,hopkinsalicia@example.net,B-EMAIL
4268,and,O
4268,my,O
4268,API,O
4268,key,O
4268,is,O
4268,AKIA2E782E74E5E54F3AAA7B,B-API_KEY
4269,IP,O
4269,181.30.180.174,B-IP_ADDRESS
4269,attempted,O
4269,login,O
4269,for,O
4269,linatalie@example.org,B-EMAIL
4270,Billing,O
4270,email,O
4270,is,O
4270,wsimpson@example.net,B-EMAIL
4270,and,O
4270,phone,O
4270,is,O
4270,+91-8825704455,B-PHONE
4271,The,O
4271,token,O
4271,is,O
4271,ghp_2867466E66D843BF87F2,B-API_KEY
4271,use,O
4271,it,O
4271,before,O
4271,it,O
4271,expires,O
4272,Use,O
4272,the,O
4272,token,O
4272,pk_live_73CBE79EFB0B4BE991B2,B-API_KEY
4272,to,O
4272,authenticate,O
4272,the,O
4272,request,O
4273,My,O
4273,number,O
4273,is,O
4273,428-358-8742,B-PHONE
4273,and,O
4273,I,O
4273,forgot,O
4273,my,O
4273,card,O
4273,5548-9433-8053-6347,B-CREDIT_CARD
4274,Explain,O
4274,the,O
4274,concept,O
4274,of,O
4274,backpropagation,O
4275,Send,O
4275,the,O
4275,invoice,O
4275,to,O
4275,nathanlopez@example.com,B-EMAIL
4275,from,O
4275,Donna,B-NAME
4275,Smith,I-NAME
4276,IP,O
4276,26.113.121.36,B-IP_ADDRESS
4276,attempted,O
4276,login,O
4276,for,O
4276,colinhunter@example.org,B-EMAIL
4277,Billing,O
4277,email,O
4277,is,O
4277,hamptonbernard@example.net,B-EMAIL
4277,and,O
4277,phone,O
4277,is,O
4277,+1-410-566-3262,B-PHONE
4278,Card,O
4278,number,O
4278,3851-996832-76289,B-CREDIT_CARD
4278,was,O
4278,used,O
4278,by,O
4278,Kayla,B-NAME
4278,Moon,I-NAME
4279,My,O
4279,phone,O
4279,number,O
4279,is,O
4279,710-596-0233,B-PHONE
4279,call,O
4279,me,O
4279,anytime,O
4280,My,O
4280,email,O
4280,is,O
4280,halexander@example.com,B-EMAIL
4280,and,O
4280,my,O
4280,API,O
4280,key,O
4280,is,O
4280,rk_live_0F74151B3542422FB15C,B-API_KEY
4281,The,O
4281,key,O
4281,xoxb-6FF532FB840746E6A327,B-API_KEY
4281,was,O
4281,issued,O
4281,to,O
4281,Michael,B-NAME
4281,Gilbert,I-NAME
4282,Key,O
4282,rk_live_0015A8C252AD4244B927,B-API_KEY
4282,expired,O
4282,please,O
4282,issue,O
4282,a,O
4282,new,O
4282,one,O
4283,API,O
4283,key,O
4283,ghp_6AAD2640DE4F4836873F,B-API_KEY
4283,and,O
4283,card,O
4283,5283-4402-6083-5889,B-CREDIT_CARD
4283,are,O
4283,compromised,O
4284,API,O
4284,key,O
4284,sk-AD358271BA7C43C7AD54,B-API_KEY
4284,and,O
4284,card,O
4284,5688-1453-9241-3373,B-CREDIT_CARD
4284,are,O
4284,compromised,O
4285,Employee,O
4285,Brianna,B-NAME
4285,Meyer,I-NAME
4285,SSN,O
4285,273-59-9192,B-SSN
4285,needs,O
4285,benefits,O
4285,update,O
4286,Contact,O
4286,support,O
4286,using,O
4286,phone,O
4286,+91-2256244376,B-PHONE
4286,or,O
4286,email,O
4286,marycisneros@example.net,B-EMAIL
4287,User,O
4287,Amanda,B-NAME
4287,Barnes,I-NAME
4287,MD,I-NAME
4287,has,O
4287,SSN,O
4287,566-70-3707,B-SSN
4287,and,O
4287,lives,O
4287,at,O
4287,unknown,O
4287,address,O
4288,The,O
4288,quick,O
4288,brown,O
4288,fox,O
4288,jumps,O
4288,over,O
4288,the,O
4288,lazy,O
4288,dog,O
4289,Billing,O
4289,email,O
4289,is,O
4289,jonesbrent@example.com,B-EMAIL
4289,and,O
4289,phone,O
4289,is,O
4289,(437),B-PHONE
4289,117-1856,I-PHONE
4290,What,O
4290,is,O
4290,the,O
4290,weather,O
4290,today,O
4291,Billing,O
4291,email,O
4291,is,O
4291,stevenadams@example.net,B-EMAIL
4291,and,O
4291,phone,O
4291,is,O
4291,(000),B-PHONE
4291,471-9406,I-PHONE
4292,Card,O
4292,number,O
4292,5126-0562-9266-9236,B-CREDIT_CARD
4292,was,O
4292,used,O
4292,by,O
4292,Kathryn,B-NAME
4292,Key,I-NAME
4293,Billing,O
4293,email,O
4293,is,O
4293,millerandrew@example.org,B-EMAIL
4293,and,O
4293,phone,O
4293,is,O
4293,(582),B-PHONE
4293,637-4788,I-PHONE
4294,Please,O
4294,reset,O
4294,the,O
4294,password,O
4294,Hkpw80!ON,B-PASSWORD
4294,for,O
4294,user,O
4294,Michael,B-NAME
4294,Ellis,I-NAME
4295,Billing,O
4295,email,O
4295,is,O
4295,christopher38@example.com,B-EMAIL
4295,and,O
4295,phone,O
4295,is,O
4295,055-440-5475,B-PHONE
4296,Help,O
4296,me,O
4296,write,O
4296,a,O
4296,function,O
4296,to,O
4296,sort,O
4296,a,O
4296,list,O
4297,My,O
4297,credit,O
4297,card,O
4297,number,O
4297,is,O
4297,4600-4545-7942-7537,B-CREDIT_CARD
4297,expires,O
4297,next,O
4297,year,O
4298,AWS,O
4298,key,O
4298,sk-E344A7397F8A4C5E9ED2,B-API_KEY
4298,is,O
4298,leaking,O
4298,in,O
4298,the,O
4298,logs,O
4299,Card,O
4299,number,O
4299,4912-5853-4029-7089,B-CREDIT_CARD
4299,was,O
4299,used,O
4299,by,O
4299,Thomas,B-NAME
4299,Soto,I-NAME
4300,Billing,O
4300,email,O
4300,is,O
4300,danielvelez@example.com,B-EMAIL
4300,and,O
4300,phone,O
4300,is,O
4300,+91-7195372817,B-PHONE
4301,The,O
4301,key,O
4301,AKIA64DBCA7E6A354346A1D2,B-API_KEY
4301,was,O
4301,issued,O
4301,to,O
4301,Dr.,B-NAME
4301,Aaron,I-NAME
4301,Gilbert,I-NAME
4302,What,O
4302,is,O
4302,the,O
4302,weather,O
4302,today,O
4303,User,O
4303,Kara,B-NAME
4303,Alexander,I-NAME
4303,from,O
4303,132.203.66.150,B-IP_ADDRESS
4303,needs,O
4303,access,O
4304,Server,O
4304,161.225.55.171,B-IP_ADDRESS
4304,uses,O
4304,password,O
4304,Xvsu34!VE,B-PASSWORD
4304,for,O
4304,ssh,O
4305,Please,O
4305,contact,O
4305,Daniel,B-NAME
4305,Sanchez,I-NAME
4305,at,O
4305,aprilyoung@example.com,B-EMAIL
4305,for,O
4305,further,O
4305,details,O
4306,Key,O
4306,sk-06574E3C7A55466693D8,B-API_KEY
4306,expired,O
4306,please,O
4306,issue,O
4306,a,O
4306,new,O
4306,one,O
4307,You,O
4307,can,O
4307,reach,O
4307,me,O
4307,at,O
4307,(287),B-PHONE
4307,571-9887,I-PHONE
4307,or,O
4307,email,O
4307,frankrussell@example.com,B-EMAIL
4308,My,O
4308,card,O
4308,3315-122658-17729,B-CREDIT_CARD
4308,was,O
4308,charged,O
4308,incorrectly,O
4309,The,O
4309,server,O
4309,at,O
4309,202.94.122.160,B-IP_ADDRESS
4309,is,O
4309,down,O
4309,please,O
4309,check,O
4310,Name,O
4310,Joseph,B-NAME
4310,Coleman,I-NAME
4310,email,O
4310,ischmidt@example.org,B-EMAIL
4310,phone,O
4310,053-252-6001,B-PHONE
4310,card,O
4310,4050-0991-1971-5808,B-CREDIT_CARD
4311,My,O
4311,card,O
4311,4380-7991-4937-1910,B-CREDIT_CARD
4311,was,O
4311,charged,O
4311,incorrectly,O
4312,IP,O
4312,203.175.83.138,B-IP_ADDRESS
4312,attempted,O
4312,login,O
4312,for,O
4312,sandra79@example.net,B-EMAIL
4313,Forgot,O
4313,password,O
4313,Vdwl92#WO,B-PASSWORD
4313,please,O
4313,help,O
4313,me,O
4314,The,O
4314,server,O
4314,at,O
4314,147.180.23.224,B-IP_ADDRESS
4314,is,O
4314,down,O
4314,please,O
4314,check,O
4315,Deploy,O
4315,to,O
4315,16.110.166.140,B-IP_ADDRESS
4315,using,O
4315,token,O
4315,AKIAD182DAC16FFC4315B419,B-API_KEY
4316,Server,O
4316,161.30.210.8,B-IP_ADDRESS
4316,uses,O
4316,password,O
4316,Ejmw47*UA,B-PASSWORD
4316,for,O
4316,ssh,O
4317,Forgot,O
4317,password,O
4317,Mpyr19*CO,B-PASSWORD
4317,please,O
4317,help,O
4317,me,O
4318,API,O
4318,key,O
4318,xoxb-9301474DB5674673BFF0,B-API_KEY
4318,and,O
4318,card,O
4318,3030-735386-82815,B-CREDIT_CARD
4318,are,O
4318,compromised,O
4319,Forgot,O
4319,password,O
4319,Ndib51%AU,B-PASSWORD
4319,please,O
4319,help,O
4319,me,O
4320,The,O
4320,database,O
4320,password,O
4320,is,O
4320,Dpjy19%HB,B-PASSWORD
4320,please,O
4320,update,O
4320,it,O
4321,The,O
4321,quick,O
4321,brown,O
4321,fox,O
4321,jumps,O
4321,over,O
4321,the,O
4321,lazy,O
4321,dog,O
4322,You,O
4322,can,O
4322,reach,O
4322,me,O
4322,at,O
4322,+91-9519813833,B-PHONE
4322,or,O
4322,email,O
4322,robin94@example.org,B-EMAIL
4323,IP,O
4323,53.148.78.152,B-IP_ADDRESS
4323,attempted,O
4323,login,O
4323,for,O
4323,audreyrichard@example.net,B-EMAIL
4324,Credentials:,O
4324,email=stevenruiz@example.net,B-EMAIL
4324,password=Dfmx17%IN,B-PASSWORD
4325,What,O
4325,is,O
4325,the,O
4325,capital,O
4325,of,O
4325,France,O
4326,Server,O
4326,154.87.133.118,B-IP_ADDRESS
4326,uses,O
4326,password,O
4326,Hzzb32*DF,B-PASSWORD
4326,for,O
4326,ssh,O
4327,My,O
4327,credit,O
4327,card,O
4327,number,O
4327,is,O
4327,5930-9077-2584-0090,B-CREDIT_CARD
4327,expires,O
4327,next,O
4327,year,O
4328,My,O
4328,SSN,O
4328,is,O
4328,902-55-2889,B-SSN
4328,and,O
4328,I,O
4328,need,O
4328,help,O
4328,with,O
